sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
world,parole,45,60000,0.00075,1.2655480481760941,0.009723497864305626,1.2150329825864528,True,1257.8863636363637,2633.0764588118705,2.0932546332723057,0.35343182598445466,0.9985498758721798,1.239048984344149,keyword,wikipedia,France
million,parole,31,60000,0.0005166666666666667,1.4661628421366506,0.008532161941262025,1.4142047444844117,True,1970.7,4612.466175186694,2.340521730951791,0.40129112723054966,0.9969684122558333,1.302071388484519,keyword,wikipedia,France
europe,parole,34,60000,0.0005666666666666667,1.0191118396954486,0.00343912069383859,1.004197299006347,True,1757.7575757575758,1677.366053338966,0.9542647271004012,-0.023402803246342925,0.9506436543630583,0.9655642975693829,keyword,wikipedia,France
since,parole,27,60000,0.00045,1.121070413877369,0.0073315004005511724,1.1222470924381147,True,1462.8461538461538,1771.0735206039908,1.210703884306246,0.0953107676708897,0.9541377860025154,1.1716994323046237,keyword,wikipedia,France
war,parole,24,60000,0.0004,1.2775130392242318,0.0124737160237976,1.2053663786788122,True,2459.8260869565215,4274.845416154344,1.7378648998082211,0.2695037654560334,0.948237968069963,1.2235821419654722,keyword,wikipedia,France
by,parole,90,60000,0.0015,1.0390855933286824,0.004003991886466718,1.0541283521887084,True,654.8089887640449,718.8641589404726,1.0978226800113606,0.04663057604603206,1.0054113301353678,1.0255343670754755,appaiata,wikipedia,France
was,parole,83,60000,0.0013833333333333334,1.3368124053203994,0.007789218814914119,1.2986761840724887,True,706.2682926829268,1095.64784430734,1.5513195985979535,0.21609193881508393,0.9920957171086154,1.2363340618933558,appaiata,wikipedia,France
th,parole,33,60000,0.00055,1.1180215930974002,0.002140511276433713,1.1141775988069156,True,1792.03125,3164.23628337968,1.7657260627456581,0.27686258341344483,0.976187566914303,1.1465641957758377,appaiata,wikipedia,France
law,parole,30,60000,0.0005,1.702237088864775,0.017630972920920356,1.786394456704383,True,404.37931034482756,1219.253091439682,3.0151223374904736,0.5018831726930549,1.052950881614947,1.4681802976679268,appaiata,wikipedia,France
at,parole,27,60000,0.00045,1.1204476238196115,0.008566461276745164,1.0623170105354214,True,2201.076923076923,3119.352098408603,1.4171935863322795,0.1725941971264729,1.0819602166977722,1.0124625795794004,appaiata,wikipedia,France
one,parole,30,60000,0.0005,1.167440758480032,0.007441213699213398,1.143008686427721,True,1901.0689655172414,2618.958979810687,1.377624393073043,0.15882424245528923,0.9004070213028307,1.1510873921951459,appaiata,wikipedia,France
on,parole,23,60000,0.00038333333333333334,0.9831242033430141,0.00369444897870165,0.9704113835745237,True,2203.4545454545455,1689.7956125286903,0.7668847156454985,-0.13193576371468985,0.9591649408456394,0.9385283177854933,appaiata,wikipedia,France
vocali,vc,18943,60000,0.31571666666666665,1.1432837025142046,0.005279011507860444,1.174679285086931,True,3.1674057649667406,1.5390343057006088,0.48589742518094126,-0.3459879303286734,0.9464622189478158,0.9908713289854214,vocali,wikipedia,Hinduism
spazio,lettere,9074,60000,0.15123333333333333,1.2533105109238425,0.007196392911731465,1.2105561394270652,True,6.611153973327455,3.30610825074459,0.5000803587517407,-0.3332619071582648,0.862800480259065,0.9205417552785526,spazio,wikipedia,Hinduism
e,lettere,5097,60000,0.08495,1.295543667817071,0.004592270909239721,1.2727811717027577,True,11.768249607535322,11.088379924039526,0.9422284786464361,-0.02974496666521213,0.9585980505911769,1.0209969682027975,lettera,wikipedia,Hinduism
a,lettere,4689,60000,0.07815,1.2989651727708134,0.011262943065073883,1.2279678559979712,True,12.795008532423209,11.834575620407326,0.9249369072648841,-0.03899509248943228,0.9604051569444985,1.019459515714855,lettera,wikipedia,Hinduism
i,lettere,4605,60000,0.07675,1.2644242368795382,0.012401135411323518,1.209513531743412,True,13.031059947871416,11.892144732045956,0.9125999557686405,-0.04569698120495616,0.9807621630659553,1.0197943706128971,lettera,wikipedia,Hinduism
t,lettere,4118,60000,0.06863333333333334,1.2146493487090835,0.004044561223543781,1.2281113522159128,True,14.56594607724071,12.783513146524081,0.8776301298065575,-0.06517251094924092,0.9834795056116962,1.003420359984237,lettera,wikipedia,Hinduism
n,lettere,3776,60000,0.06293333333333333,1.2072612169933825,0.008781511366440292,1.1468197909189222,True,15.890331125827814,13.195149711559337,0.8303885933573917,-0.0926641518954718,1.0094104196817206,0.9424669648064063,lettera,wikipedia,Hinduism
s,lettere,3639,60000,0.06065,1.2529099710101117,0.006235436713391652,1.2367724661783508,True,16.489279824079166,15.074602147018089,0.9142062180911483,-0.0448195085242203,0.9510137819720103,0.9464426086888107,lettera,wikipedia,Hinduism
o,lettere,3174,60000,0.0529,1.225728843814434,0.004091508358891897,1.2057561799815262,True,18.89158525055153,18.46489380056826,0.9774136768130238,-0.011422153822349585,0.9716447300208856,0.9381208959832031,lettera,wikipedia,Hinduism
r,lettere,2965,60000,0.049416666666666664,1.088002679618878,0.013353737191628199,1.164845543349549,True,20.219635627530366,18.043540705476055,0.8923771445667689,-0.05687177936080485,0.9742185287196552,1.0233188065956653,lettera,wikipedia,Hinduism
h,lettere,2577,60000,0.04295,1.1523393273932594,0.006303270363271321,1.1633494013679666,True,23.286490683229815,20.73783250581257,0.8905520710661351,-0.05789204677771409,0.9655877845169064,1.014943188586672,lettera,wikipedia,Hinduism
d,lettere,2258,60000,0.03763333333333333,1.1191820384577955,0.005837115056347024,1.1166995253174736,True,26.57775808595481,22.038174120220436,0.8291961289190398,-0.09337646651477251,0.9632935612771526,0.9620236398471919,lettera,wikipedia,Hinduism
l,lettere,1695,60000,0.02825,1.0080475332853585,0.016625166754925425,1.0875286859021969,True,35.40495867768595,37.5372404049132,1.0602255109697707,0.02923248481736441,0.9904945362111167,0.9508524765543213,lettera,wikipedia,Hinduism
c,lettere,1479,60000,0.02465,1.1646068511767023,0.003119946868866966,1.1571432019126022,True,40.436400541271986,43.9178891752314,1.086097886739597,0.04127221799460287,1.0828632983768796,1.131672401497317,lettera,wikipedia,Hinduism
u,lettere,1378,60000,0.022966666666666666,1.1477346643914903,0.00694541497075007,1.1044832380748149,True,43.56281771968047,39.00531806566283,0.895380971833723,-0.055196833629210316,0.9122004497801153,0.9460844578169777,lettera,wikipedia,Hinduism
m,lettere,1378,60000,0.022966666666666666,1.2878076508507648,0.009273755831421213,1.2272842740299177,True,43.53522149600581,43.51535533042361,0.9995436760191051,-0.00022821406022170335,0.9435476214837902,1.0444709624485478,lettera,wikipedia,Hinduism
f,lettere,1016,60000,0.016933333333333335,1.2432987521842251,0.009050690841882916,1.1963864186069721,True,59.073891625615765,59.27894692426462,1.0034711662463074,0.0017325760933265383,1.0061238581997882,0.9290484831936757,lettera,wikipedia,Hinduism
p,lettere,864,60000,0.0144,1.1115821793104126,0.010149418938519188,1.147343507719835,True,69.31633835457706,79.21843161008941,1.1428536689987825,0.06666515360590568,0.9748578707541475,0.9550894110338417,lettera,wikipedia,Hinduism
g,lettere,842,60000,0.014033333333333333,1.093476635660245,0.016870657074902786,1.001647158262865,True,71.25326991676576,70.06980408601167,0.9833907155119119,-0.008374186870084845,1.024934625666226,1.034498925929433,lettera,wikipedia,Hinduism
v,lettere,672,60000,0.0112,1.332503920174899,0.01391057529012708,1.2357562893927156,True,89.07898658718331,99.87184933263585,1.1211605919527312,0.057119952356455644,0.9860877297667954,1.0800303381728078,lettera,wikipedia,Hinduism
y,lettere,651,60000,0.01085,1.0320061056639773,0.009570066955043916,1.075663619965065,True,91.78,83.086821688922,0.9052824328712356,-0.04971313727279073,0.9222283559408356,0.9693937847819324,lettera,wikipedia,Hinduism
the,parole,623,60000,0.010383333333333333,1.0988165139256383,0.00877627844043624,1.1436720645125675,True,95.12218649517685,98.75073707975284,1.0381462066660965,0.018716128676801,0.9976722821621036,1.083558359303299,funzione,wikipedia,Hinduism
of,parole,421,60000,0.007016666666666667,1.1063386689176957,0.008770009732712764,1.0521030064793317,True,142.21666666666667,129.64542505261184,0.9116050044716641,-0.04624124509067538,0.9638043605314884,0.9715944613653896,funzione,wikipedia,Hinduism
and,parole,409,60000,0.006816666666666667,0.9793145256345924,0.012813549304211929,1.0180334340455413,True,146.8063725490196,113.3555397270432,0.7721431826073697,-0.1285769793484647,1.0373293227413078,0.9445347744043464,funzione,wikipedia,Hinduism
in,parole,224,60000,0.0037333333333333333,1.1709410260890958,0.009147996977516785,1.107540921005102,True,267.58744394618833,302.06421998440743,1.1288430261516769,0.06052255829523851,0.9954226198569165,1.1066254820179928,funzione,wikipedia,Hinduism
to,parole,217,60000,0.0036166666666666665,1.2032021285288454,0.006290552401367239,1.1964016729907274,True,272.43981481481484,328.2002594672713,1.2046706891588457,0.09283503888598178,0.9223779695452429,1.140199380834044,funzione,wikipedia,Hinduism
as,parole,156,60000,0.0026,1.038387110636693,0.007976727894236313,0.9848470525957388,True,381.6,381.449348137869,0.9996052100048977,-0.00019743397002918605,1.0756491505968888,0.9314878227036404,funzione,wikipedia,Hinduism
hinduism,parole,148,60000,0.0024666666666666665,1.2206725612233509,0.017964386069737524,1.1015554229139242,True,406.6530612244898,426.92785398435643,1.0498577158101707,0.024322525132172618,1.033514436248445,1.0959160423826375,keyword,wikipedia,Hinduism
hindu,parole,97,60000,0.0016166666666666666,1.0785956050245842,0.0021121532375020704,1.078658640836425,True,622.0729166666666,649.4747228952214,1.0440491869914308,0.021549964292329644,1.031125504700305,1.0270285875126939,keyword,wikipedia,Hinduism
dharma,parole,43,60000,0.0007166666666666667,1.4211419638473681,0.004400751332903009,1.4068247599846613,True,1019.6904761904761,2808.2772124308353,2.754048682422189,0.46724185827298353,0.9538284949051351,1.3660370450262656,keyword,wikipedia,Hinduism
religion,parole,39,60000,0.00065,1.2798105369823143,0.005749917549780988,1.2570911613473468,True,1372.657894736842,2918.5513648024157,2.126204479639804,0.36024658238912227,0.9405004662293227,1.238623418720154,keyword,wikipedia,Hinduism
hindus,parole,37,60000,0.0006166666666666666,1.083082667210885,0.00955710938965543,1.1464468294373418,True,1620.25,1908.7386167683771,1.178051915919381,0.08174824237108383,1.0486357790721184,0.979085746775488,keyword,wikipedia,Hinduism
traditions,parole,35,60000,0.0005833333333333334,1.1863605320893063,0.005618465630938136,1.1477792545275671,True,1740.735294117647,2673.710488495779,1.5359661503566189,0.21134594019768319,0.987958915119329,1.199801575288319,keyword,wikipedia,Hinduism
life,parole,32,60000,0.0005333333333333334,1.3053351000850941,0.008086634954241317,1.250396839230081,True,1766.0645161290322,2818.740876531977,1.5960577038885675,0.22960109977360982,1.0796438043134247,1.2126706623063968,keyword,wikipedia,Hinduism
is,parole,151,60000,0.0025166666666666666,1.2352898936077608,0.004343859069250522,1.2113512864502733,True,396.8,495.14717492096713,1.247850743248405,0.11026121017725223,0.973735647771132,1.1476782447007534,appaiata,wikipedia,Hinduism
that,parole,89,60000,0.0014833333333333332,1.1862795175954854,0.00848651484387269,1.1306467920185816,True,661.9431818181819,817.7279619305511,1.2353446404334432,0.10528338054744381,0.8701682615007695,1.094104640559635,appaiata,wikipedia,Hinduism
from,parole,44,60000,0.0007333333333333333,0.9571977121871762,0.0025542104993583783,0.970043060756736,True,1336.5116279069769,1222.5871937371764,0.9147598630711429,-0.04451740323830362,0.972850304139078,0.9440909948868521,appaiata,wikipedia,Hinduism
be,parole,40,60000,0.0006666666666666666,1.0209055098233337,0.003440406569243552,1.026229628718893,True,1409.1025641025642,1532.598649608803,1.0876416583521666,0.04198117909821007,0.9757842389382226,0.9732844638366176,appaiata,wikipedia,Hinduism
for,parole,37,60000,0.0006166666666666666,0.9632233215197413,0.012327506887313168,1.041114925843344,True,1631.1944444444443,1892.0470821602487,1.1599151092037014,0.07403768255626375,0.9738413282637528,0.9974648260271771,appaiata,wikipedia,Hinduism
this,parole,36,60000,0.0006,1.1067662803503822,0.016648757143782323,0.9971562165881325,True,1455.0285714285715,1416.351723634358,0.9734184959981645,-0.013469775445876919,0.9306010672262718,1.0454520862311198,appaiata,wikipedia,Hinduism
according,parole,30,60000,0.0005,1.1705293783251673,0.007296290208823369,1.1769968382954121,True,1702.551724137931,2623.1757686629567,1.540731909329318,0.21282525218178416,0.9798078394972055,1.1751983439618356,appaiata,wikipedia,Hinduism
