sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
of,parole,473,80000,0.0059125,1.178684975197062,0.011362675968990044,1.1124825431474623,True,168.4364406779661,169.26593163402015,1.0049246526031737,0.0024562781433105658,0.98135999076343,1.0709995671165127,funzione,wikipedia,World War I
and,parole,413,80000,0.0051625,1.0942859440357646,0.004865620493850332,1.1241638514877719,True,193.5242718446602,179.14017915868627,0.9256729269725924,-0.03859797371937892,1.0407863537541875,1.0440261640702102,funzione,wikipedia,World War I
in,parole,349,80000,0.0043625,1.1965766799726323,0.005702343003586284,1.198857368512308,True,228.617816091954,241.54239113118928,1.0565335425741131,0.027489725503505057,0.9574548065116248,1.0220193035725504,funzione,wikipedia,World War I
to,parole,323,80000,0.0040375,1.121770392787424,0.007007650149854445,1.087981647212446,True,247.32608695652175,273.51412659713174,1.1058846641002074,0.05028037190510112,0.9573440717437384,1.0829751024210708,funzione,wikipedia,World War I
on,parole,143,80000,0.0017875,1.2019353414431047,0.007843447939484091,1.1508253600472913,True,541.4929577464789,813.9519018539211,1.5031624884676793,0.20101071775635795,1.0238253752324231,1.133284764044477,funzione,wikipedia,World War I
german,parole,99,80000,0.0012375,1.2999448454583522,0.011328560762161472,1.2259284329116018,True,763.5,1118.542214476955,1.465019272399417,0.18864731712493815,0.987097637104648,1.190818458491752,keyword,wikipedia,World War I
germany,parole,71,80000,0.0008875,1.154874576671524,0.013138036285403687,1.0690705346354128,True,1082.2857142857142,1420.2591735605217,1.3122774834904505,0.1350519069273029,1.008581392451838,1.1253897676876552,keyword,wikipedia,World War I
british,parole,54,80000,0.000675,1.2865746269223057,0.0058455935567232895,1.2485139964055492,True,1394.1132075471698,2196.899026603507,1.5758397630195142,0.22355418659446785,0.993901281213096,1.1822734849521523,keyword,wikipedia,World War I
army,parole,42,80000,0.000525,1.1444806842348032,0.00407008673614825,1.1203602960525538,True,1856.7560975609756,2717.661492722077,1.4636610033444792,0.18820000102085804,0.9619478695607203,1.1594917418840023,keyword,wikipedia,World War I
french,parole,41,80000,0.0005125,1.334868605520209,0.009448661578010255,1.277153195055244,True,1735.825,2929.1855776097427,1.6874889908889104,0.25581090498216974,0.9953165969620933,1.3587866227333583,keyword,wikipedia,World War I
powers,parole,38,80000,0.000475,1.1564952805138657,0.00436148493724819,1.1511328404104164,True,1978.3243243243244,2684.2818825945283,1.3568462206070868,0.15140835981872794,0.9427352031511136,1.173554616153173,keyword,wikipedia,World War I
battle,parole,36,80000,0.00045,1.2807443134668355,0.00512749034472018,1.2564760080754667,True,1510.057142857143,2245.858029964562,1.4872669160818826,0.19590455408358812,0.9916517163240351,1.2495364622380059,keyword,wikipedia,World War I
with,parole,96,80000,0.0012,1.0465957989315688,0.006190338674549336,1.0523867917282945,True,816.9368421052632,851.9054214127732,1.0428045076500594,0.02095379537775716,1.035694023050583,1.0675018058109402,appaiata,wikipedia,World War I
for,parole,79,80000,0.0009875,1.0578501310979136,0.004789546126505535,1.0889242061579505,True,974.474358974359,1138.8514346670026,1.1686828126146405,0.07778122814155126,0.9796551360088303,1.1263265273242054,appaiata,wikipedia,World War I
from,parole,53,80000,0.0006625,1.1643522816367726,0.006905786708222421,1.1214673262444679,True,1459.5192307692307,2133.662436230199,1.4618940204752666,0.18761734527715307,0.9823605178847054,1.11050232559971,appaiata,wikipedia,World War I
this,parole,40,80000,0.0005,1.0552488488100247,0.005131578424069017,1.0576918069791523,True,1717.4871794871794,1631.8011016535147,0.9501096259366258,-0.025583368955174542,0.942890423529684,1.0547107343640745,appaiata,wikipedia,World War I
but,parole,37,80000,0.0004625,0.9127320463236323,0.008395128342549364,0.9717329388925644,True,2069.777777777778,1778.4542262652237,0.8592488746181561,-0.07570321935020703,0.9978613173988496,0.9221754357369649,appaiata,wikipedia,World War I
it,parole,36,80000,0.00045,1.0751590287683757,0.005148560385627287,1.0867058179378486,True,2156.6,2624.7118519720125,1.217060118692392,0.09790448029005759,0.9884897171756869,1.059058836928364,appaiata,wikipedia,World War I
its,parole,35,80000,0.0004375,1.11759418594881,0.008171141748644582,1.0645779506220376,True,2115.205882352941,2447.444180555309,1.1570713758760864,0.07281695804446549,0.9936714891084103,1.1187514955558198,appaiata,wikipedia,World War I
vocali,vc,25230,80000,0.315375,1.0690512727072221,0.0032942064108810003,1.070399686689863,True,3.170874786951524,1.6061652710142966,0.5065369587042138,-0.32754791606321987,1.0131805768355246,0.9456095732138369,vocali,wikipedia,World War II
spazio,lettere,12371,80000,0.1546375,1.0960160399560066,0.010463915741579245,1.1511188535823251,True,6.46661277283751,2.917391641419388,0.4511467972341963,-0.37822031775964143,0.9601122699175794,0.976620939176302,spazio,wikipedia,World War II
e,lettere,7823,80000,0.0977875,1.2170529339331198,0.003367496615484882,1.2085072819380178,True,10.223344413193557,8.696996421020208,0.8506997387074676,-0.08067233067034633,0.9887737900269578,0.9137540420106284,lettera,wikipedia,World War II
a,lettere,6225,80000,0.0778125,1.2412618400275217,0.011516281366808588,1.1767186108345626,True,12.84607969151671,11.394003855281323,0.8869635039556614,-0.05990391218875142,0.9302151904957731,0.9723424431669004,lettera,wikipedia,World War II
t,lettere,5665,80000,0.0708125,1.191121661147765,0.0034766669123983285,1.1944391939557784,True,14.120409604519773,12.353709606002555,0.8748832329940543,-0.06673309825601415,1.04603125444332,1.000239637880297,lettera,wikipedia,World War II
n,lettere,5497,80000,0.0687125,1.1067322869584766,0.0096915768910559,1.0453121497247277,True,14.547671033478894,11.987220296795236,0.8239958319932288,-0.09649373365861098,0.9643314991005735,0.9974500694395813,lettera,wikipedia,World War II
i,lettere,5258,80000,0.065725,1.196873484751661,0.006111164437131513,1.1706766839147837,True,15.214761270686703,13.578080017044973,0.8924280687338146,-0.05684333954006483,1.0159804989037948,0.9622749977632639,lettera,wikipedia,World War II
o,lettere,4309,80000,0.0538625,1.2888918745569171,0.011766682152030498,1.2103586835946643,True,18.567548746518106,16.65747296139669,0.8971282741089016,-0.05422497112875414,1.049856626838196,0.9871639014060859,lettera,wikipedia,World War II
r,lettere,4161,80000,0.0520125,1.2056679183158907,0.020915937836855292,1.0608378048799947,True,19.22764423076923,17.18082983737422,0.8935483531508465,-0.05621807685661631,0.9972317430796367,0.9773870920320497,lettera,wikipedia,World War II
s,lettere,3857,80000,0.0482125,1.2870151131380987,0.008291800770882436,1.2558144805232232,True,20.72173236514523,19.31101457051442,0.9319208563371038,-0.0352390955558984,0.9913857968438698,1.0055799642707406,lettera,wikipedia,World War II
d,lettere,2627,80000,0.0328375,1.210884633359601,0.013720347879707172,1.1266594278218707,True,30.452779893373954,27.912425256466342,0.9165805340004328,-0.043525155619444665,0.9397783100255827,0.9354977308246978,lettera,wikipedia,World War II
h,lettere,2600,80000,0.0325,1.0897418536520251,0.003252340863535049,1.0772811864819862,True,30.76837245094267,27.08203657852839,0.8801907420260268,-0.06372186358330383,1.0285307021900216,0.9715443505651596,lettera,wikipedia,World War II
l,lettere,2598,80000,0.032475,1.2767794087176951,0.015456921640171706,1.174618084136869,True,30.788217173661916,32.5538165275686,1.0573465928198365,0.027874055358478075,0.9432948427106697,0.9804034979227508,lettera,wikipedia,World War II
c,lettere,2076,80000,0.02595,1.177749266561596,0.00809669326810447,1.1784462600632215,True,38.5310843373494,37.81679906782028,0.9814621030834385,-0.00935566564089916,1.003885116350619,0.9994415870189494,lettera,wikipedia,World War II
m,lettere,1645,80000,0.0205625,1.1658318480744676,0.013314700367912958,1.079492593459995,True,48.62956204379562,46.255695991042515,0.9511847124879469,-0.02501828104721513,0.9904204272469763,0.9782110657598801,lettera,wikipedia,World War II
u,lettere,1615,80000,0.0201875,0.9962484319893117,0.004601009062874808,0.9944060991687297,True,49.452292441140024,45.61642161509254,0.9224329017585366,-0.040348403406178276,1.003665652801326,0.9265337187407517,lettera,wikipedia,World War II
p,lettere,1482,80000,0.018525,1.1517049804932316,0.00595460082623019,1.11668588151721,True,53.98041863605672,53.32685059788821,0.9878924977856332,-0.006090622218180187,0.9757959244131188,0.9771696513162108,lettera,wikipedia,World War II
f,lettere,1377,80000,0.0172125,1.1307590225337552,0.00502924665548037,1.105628075564708,True,58.07049418604651,56.45548632370915,0.9721888390141268,-0.01410167243405339,0.9106843592502297,1.0060677021631232,lettera,wikipedia,World War II
g,lettere,1302,80000,0.016275,1.2592471871520614,0.011087875461330597,1.1987773588853694,True,61.346656418139894,63.0336092155204,1.0274986917931144,0.013562865369246939,0.9685890437852995,1.0077818064460702,lettera,wikipedia,World War II
y,lettere,981,80000,0.0122625,1.1546850303547342,0.007999090888484132,1.121850335301795,True,81.46530612244898,81.2537973994861,0.9974036957199306,-0.0012998395295016083,0.9976789235913377,0.9803206802344935,lettera,wikipedia,World War II
w,lettere,946,80000,0.011825,1.2166410837499444,0.007206549615223847,1.1720943723589134,True,84.5111111111111,92.55485165550074,1.095179680383259,0.04542793215990346,1.0001250429145176,1.003388568379098,lettera,wikipedia,World War II
the,parole,1139,80000,0.0142375,1.1347941917313882,0.0037545569211381658,1.1316196007622437,True,70.26977152899825,59.8804304058863,0.85215063466053,-0.07982577797543365,1.0442039607209008,0.9632518042609769,funzione,wikipedia,World War II
and,parole,498,80000,0.006225,1.1638028780572174,0.012324193449141572,1.0840561733265692,True,160.53521126760563,140.41148941049454,0.8746460561629332,-0.06686805939978026,0.9701558379602385,0.9799898138109988,funzione,wikipedia,World War II
in,parole,422,80000,0.005275,1.231553951137652,0.01293561800369844,1.1416025477898206,True,189.3729216152019,224.66776768473898,1.1863774702766363,0.08524487322541542,0.9667969484712318,1.1070900877340317,funzione,wikipedia,World War II
of,parole,419,80000,0.0052375,1.128530369640949,0.011889194267470794,1.081926032432717,True,190.94497607655504,182.17098547332054,0.9540496388880283,-0.02351545231886749,0.9522314917805991,0.9889830296715139,funzione,wikipedia,World War II
to,parole,294,80000,0.003675,1.1718011321101613,0.008549477046406538,1.1129375357766413,True,271.641638225256,306.5531830102982,1.1285205943136456,0.060380244690603005,1.0217214323147024,1.08875250254581,funzione,wikipedia,World War II
